date,Net shortwave radiation flux,Net long-wave radiation flux,Downward shortwave radiation flux,Downward long-wave radiation flux,Albedo,Latent heat net flux,Sensible heat net flux,Ground heat flux,Potential evaporation rate,Evapotranspiration,Direct evaporation (bare soil),Canopy water evaporation,Transpiration (vegetation),Plant canopy surface water,Storm surface runoff,Baseflow (groundwater) runoff,Snow melt,Rain precipitation rate,Snow precipitation rate,Total precipitation rate,Snow surface temperature,Average surface skin temperature,Snow water equivalent,Snow depth,Soil moisture (0–10 cm),Soil moisture (10–40 cm),Soil moisture (40–100 cm),Soil moisture (100–200 cm),Root zone soil moisture,Soil temperature (0–10 cm),Soil temperature (10–40 cm),Soil temperature (40–100 cm),Soil temperature (100–200 cm),Wind speed,Air temperature,Specific humidity,Surface pressure,Terrestrial water storage,Ground water storage
2023-06-30,14894.611124728726,-35.12962509042428,24824.35187454788,347.5409262436703,20.070259250180847,1985.9481499638302,1489.4611124728726,99.29740749819152,4964.870374909576,0.0009929740749819152,0.00029789222249457454,0.0003971896299927661,0.00029789222249457454,0.09929740749819152,4.964870374909577,2.4824351874547883,0,0.0004964870374909576,0.0,0.0004964870374909576,259.78922224945745,294.78922224945745,0,0.0,30.070259250180847,100.1405185003617,200.21077775054255,400.3512962509042,300.2810370007234,287.78922224945745,286.78922224945745,285.78922224945745,284.78922224945745,2.0210777750542546,289.78922224945745,0.004964870374909576,100996.48703749095,,
2023-07-01,14871.949139849867,-42.68362005004467,24786.581899749777,347.01214659649685,20.08536724010009,1982.9265519799822,1487.1949139849867,99.14632759899911,4957.316379949955,0.000991463275989991,0.0002974389827969973,0.0003965853103959964,0.0002974389827969973,0.0991463275989991,4.957316379949955,2.4786581899749773,0,0.0004957316379949955,0.0,0.0004957316379949955,259.74389827969975,294.74389827969975,0,0.0,30.08536724010009,100.17073448020018,200.25610172030028,400.4268362005005,300.34146896040033,287.74389827969975,286.74389827969975,285.74389827969975,284.74389827969975,2.025610172030027,289.74389827969975,0.004957316379949956,100995.73163799499,,
2023-07-02,14847.102687341177,-50.9657708862743,24745.171145568627,346.4323960379608,20.101931541772547,1979.6136916454902,1484.7102687341178,98.98068458227452,4949.034229113726,0.0009898068458227452,0.0002969420537468235,0.0003959227383290981,0.0002969420537468235,0.09898068458227452,4.949034229113726,2.474517114556863,0,0.0004949034229113726,0.0,0.0004949034229113726,259.6942053746824,294.6942053746824,0,0.0,30.101931541772547,100.2038630835451,200.30579462531765,400.50965770886273,300.4077261670902,287.6942053746824,286.6942053746824,285.6942053746824,284.6942053746824,2.0305794625317644,289.6942053746824,0.004949034229113726,100994.90342291137,,
2023-07-03,14820.079129742764,-59.973623419078415,24700.131882904607,345.8018463606645,20.11994724683816,1976.0105506323687,1482.0079129742765,98.80052753161843,4940.026376580921,0.0009880052753161843,0.0002964015825948553,0.00039520211012647374,0.0002964015825948553,0.09880052753161844,4.940026376580921,2.4700131882904603,0,0.0004940026376580921,0.0,0.0004940026376580921,259.64015825948553,294.64015825948553,0,0.0,30.11994724683816,100.23989449367632,200.35984174051447,400.5997362341908,300.4797889873526,287.64015825948553,286.64015825948553,285.64015825948553,284.64015825948553,2.035984174051447,289.64015825948553,0.004940026376580922,100994.0026376581,,
2023-07-04,14790.886474717961,-69.70450842734621,24651.477457863268,345.12068441008574,20.139409016854692,1972.1181966290615,1479.088647471796,98.60590983145308,4930.295491572654,0.0009860590983145308,0.00029581772949435926,0.00039442363932581237,0.00029581772949435926,0.09860590983145308,4.930295491572655,2.4651477457863273,0,0.0004930295491572654,0.0,0.0004930295491572654,259.5817729494359,294.5817729494359,0,0.0,30.139409016854692,100.27881803370938,200.41822705056407,400.69704508427344,300.5576360674188,287.5817729494359,286.5817729494359,285.5817729494359,284.5817729494359,2.0418227050564077,289.5817729494359,0.004930295491572654,100993.02954915726,,
2023-07-05,14759.533372680482,-80.15554243983925,24599.222287800803,344.3891120292113,20.16031108487968,1967.9377830240644,1475.9533372680482,98.39688915120321,4919.844457560161,0.0009839688915120322,0.00029519066745360966,0.0003935875566048129,0.00029519066745360966,0.09839688915120322,4.919844457560162,2.459922228780081,0,0.0004919844457560161,0.0,0.0004919844457560161,259.519066745361,294.519066745361,0,0.0,30.16031108487968,100.32062216975936,200.48093325463904,400.8015554243984,300.6412443395187,287.519066745361,286.519066745361,285.519066745361,284.519066745361,2.0480933254639035,289.519066745361,0.004919844457560161,100991.98444575601,,
2023-07-06,14726.029114231118,-91.32362858962739,24543.381857051863,343.6073459987261,20.182647257179255,1963.470548564149,1472.602911423112,98.17352742820745,4908.676371410373,0.0009817352742820746,0.00029452058228462237,0.0003926941097128298,0.00029452058228462237,0.09817352742820745,4.9086763714103725,2.4543381857051862,0,0.0004908676371410373,0.0,0.0004908676371410373,259.45205822846225,294.45205822846225,0,0.0,30.182647257179255,100.36529451435851,200.54794177153775,400.9132362858963,300.730589028717,287.45205822846225,286.45205822846225,285.45205822846225,284.45205822846225,2.0547941771537763,289.45205822846225,0.004908676371410373,100990.86763714104,,
2023-07-07,14690.383627404724,-103.2054575317587,24483.972712341205,342.7756179727769,20.20641091506352,1958.7178169872966,1469.0383627404724,97.93589084936482,4896.794542468241,0.0009793589084936482,0.00029380767254809446,0.0003917435633974593,0.00029380767254809446,0.09793589084936483,4.896794542468241,2.4483972712341204,0,0.0004896794542468241,0.0,0.0004896794542468241,259.3807672548094,294.3807672548094,0,0.0,30.20641091506352,100.41282183012703,200.61923274519054,401.0320545753176,300.82564366025406,287.3807672548094,286.3807672548094,285.3807672548094,284.3807672548094,2.061923274519055,289.3807672548094,0.004896794542468242,100989.67945424683,,
2023-07-08,14652.607474728344,-115.79750842388547,24421.012457880573,341.894174410328,20.23159501684777,1953.6809966304459,1465.2607474728343,97.68404983152229,4884.202491576115,0.000976840498315223,0.00029305214949456687,0.0003907361993260892,0.00029305214949456687,0.09768404983152229,4.884202491576115,2.4421012457880575,0,0.0004884202491576115,0.0,0.0004884202491576115,259.3052149494567,294.3052149494567,0,0.0,30.23159501684777,100.46319003369554,200.69478505054332,401.15797508423884,300.9263800673911,287.3052149494567,286.3052149494567,285.3052149494567,284.3052149494567,2.0694785050543314,289.3052149494567,0.004884202491576115,100988.42024915761,,
2023-07-09,14612.711850091287,-129.0960499695709,24354.519750152147,340.96327650213004,20.25819209993914,1948.3615800121715,1461.2711850091287,97.41807900060859,4870.903950030429,0.0009741807900060859,0.00029225423700182575,0.0003896723160024344,0.00029225423700182575,0.09741807900060859,4.87090395003043,2.435451975015215,0,0.00048709039500304294,0.0,0.00048709039500304294,259.22542370018255,294.22542370018255,0,0.0,30.25819209993914,100.51638419987829,200.77457629981743,401.2909604996957,301.03276839975655,287.22542370018255,286.22542370018255,285.22542370018255,284.22542370018255,2.0774576299817427,289.22542370018255,0.0048709039500304295,100987.09039500305,,
2023-07-10,14570.708575428156,-143.09714152394793,24284.51429238026,339.98320009332366,20.286194283047895,1942.7611433904208,1457.0708575428157,97.13805716952105,4856.902858476052,0.0009713805716952105,0.00029141417150856314,0.0003885522286780842,0.00029141417150856314,0.09713805716952105,4.856902858476052,2.428451429238026,0,0.00048569028584760524,0.0,0.00048569028584760524,259.14141715085634,294.14141715085634,0,0.0,30.286194283047895,100.5723885660958,200.8585828491437,401.43097141523947,301.14477713219156,287.14141715085634,286.14141715085634,285.14141715085634,284.14141715085634,2.0858582849143685,289.14141715085634,0.004856902858476052,100985.69028584761,,
2023-07-11,14526.610097215736,-157.79663426142122,24211.016828692893,338.95423560170053,20.315593268522843,1936.8813462954315,1452.6610097215737,96.84406731477158,4842.203365738579,0.0009684406731477157,0.0002905322019443147,0.0003873762692590863,0.0002905322019443147,0.09684406731477158,4.842203365738579,2.4211016828692893,0,0.00048422033657385786,0.0,0.00048422033657385786,259.05322019443145,294.05322019443145,0,0.0,30.315593268522843,100.63118653704568,200.94677980556853,401.5779663426142,301.2623730740914,287.05322019443145,286.05322019443145,285.05322019443145,284.05322019443145,2.0946779805568525,289.05322019443145,0.004842203365738579,100984.22033657385,,
2023-07-12,14480.429482784846,-173.19017240505107,24134.049137974744,337.8766879316464,20.3463803448101,1930.7239310379796,1448.0429482784846,96.53619655189898,4826.809827594949,0.0009653619655189898,0.00028960858965569695,0.00038614478620759593,0.00028960858965569695,0.09653619655189899,4.826809827594949,2.4134049137974745,0,0.0004826809827594949,0.0,0.0004826809827594949,258.9608589655697,293.9608589655697,0,0.0,30.3463803448101,100.6927606896202,201.03914103443032,401.7319017240505,301.3855213792404,286.9608589655697,285.9608589655697,284.9608589655697,283.9608589655697,2.1039141034430306,288.9608589655697,0.004826809827594949,100982.6809827595,,
2023-07-13,14432.1804164482,-189.27319451726655,24053.634027413667,336.75087638379136,20.378546389034533,1924.2907221930934,1443.21804164482,96.21453610965467,4810.726805482734,0.0009621453610965467,0.000288643608328964,0.0003848581444386187,0.000288643608328964,0.09621453610965468,4.810726805482734,2.405363402741367,0,0.00048107268054827337,0.0,0.00048107268054827337,258.8643608328964,293.8643608328964,0,0.0,30.378546389034533,100.75709277806907,201.1356391671036,401.89273194517267,301.51418555613816,286.8643608328964,285.8643608328964,284.8643608328964,283.8643608328964,2.11356391671036,288.8643608328964,0.004810726805482734,100981.07268054827,,
2023-07-14,14381.877195445453,-206.04093485151574,23969.79532574242,335.5771345603939,20.41208186970303,1917.5836260593937,1438.1877195445452,95.87918130296968,4793.959065148484,0.0009587918130296969,0.00028763754390890905,0.0003835167252118788,0.00028763754390890905,0.09587918130296968,4.793959065148484,2.396979532574242,0,0.00047939590651484846,0.0,0.00047939590651484846,258.7637543908909,293.7637543908909,0,0.0,30.41208186970303,100.82416373940606,201.2362456091091,402.0604093485152,301.6483274788121,286.7637543908909,285.7637543908909,284.7637543908909,283.7637543908909,2.1236245609109092,288.7637543908909,0.004793959065148484,100979.39590651485,,
2023-07-15,14329.53472570662,-223.48842476445975,23882.5578761777,334.3558102664878,20.44697684952892,1910.6046300942162,1432.9534725706621,95.5302315047108,4776.5115752355405,0.0009553023150471081,0.00028659069451413243,0.00038212092601884326,0.00028659069451413243,0.09553023150471081,4.77651157523554,2.38825578761777,0,0.00047765115752355404,0.0,0.00047765115752355404,258.65906945141325,293.65906945141325,0,0.0,30.44697684952892,100.89395369905785,201.34093054858675,402.2348842476446,301.7879073981157,286.65906945141325,285.65906945141325,284.65906945141325,283.65906945141325,2.134093054858676,288.65906945141325,0.00477651157523554,100977.65115752355,,
2023-07-16,14275.168517435133,-241.61049418828907,23791.947529058554,333.08726540681977,20.48322098837658,1903.3558023246844,1427.5168517435134,95.16779011623422,4758.389505811711,0.0009516779011623422,0.00028550337034870265,0.00038067116046493687,0.00028550337034870265,0.09516779011623422,4.758389505811711,2.3791947529058555,0,0.0004758389505811711,0.0,0.0004758389505811711,258.55033703487027,293.55033703487027,0,0.0,30.48322098837658,100.96644197675316,201.44966296512973,402.4161049418829,301.9328839535063,286.55033703487027,285.55033703487027,284.55033703487027,283.55033703487027,2.1449662965129734,288.55033703487027,0.004758389505811711,100975.83895058116,,
2023-07-17,14218.794680511817,-260.4017731627278,23697.991134186363,331.771875878609,20.520803546325457,1895.839290734909,1421.8794680511817,94.79196453674544,4739.598226837272,0.0009479196453674544,0.00028437589361023633,0.0003791678581469818,0.00028437589361023633,0.09479196453674545,4.7395982268372725,2.3697991134186362,0,0.0004739598226837272,0.0,0.0004739598226837272,258.43758936102364,293.43758936102364,0,0.0,30.520803546325457,101.0416070926509,201.56241063897636,402.60401773162727,302.0832141853018,286.43758936102364,285.43758936102364,284.43758936102364,283.43758936102364,2.1562410638976366,288.43758936102364,0.004739598226837272,100973.95982268373,,
2023-07-18,14160.429919721199,-279.85669342626693,23600.716532868664,330.4100314601613,20.559713386852533,1888.0573226294932,1416.0429919721198,94.40286613147467,4720.143306573733,0.0009440286613147466,0.000283208598394424,0.0003776114645258987,0.000283208598394424,0.09440286613147467,4.720143306573733,2.3600716532868664,0,0.0004720143306573733,0.0,0.0004720143306573733,258.3208598394424,293.3208598394424,0,0.0,30.559713386852533,101.11942677370507,201.6791401605576,402.7985669342627,302.23885354741014,286.3208598394424,285.3208598394424,284.3208598394424,283.3208598394424,2.16791401605576,288.3208598394424,0.004720143306573733,100972.01433065737,,
2023-07-19,14100.091529801517,-299.9694900661609,23500.152549669194,329.00213569536874,20.599938980132322,1880.0122039735356,1410.0091529801516,94.00061019867678,4700.030509933839,0.0009400061019867678,0.00028200183059603036,0.00037600244079470717,0.00028200183059603036,0.09400061019867678,4.700030509933839,2.3500152549669195,0,0.0004700030509933839,0.0,0.0004700030509933839,258.20018305960303,293.20018305960303,0,0.0,30.599938980132322,101.19987796026464,201.79981694039697,402.9996949006616,302.3997559205293,286.20018305960303,285.20018305960303,284.20018305960303,283.20018305960303,2.1799816940396965,288.20018305960303,0.004700030509933839,100970.00305099339,,
2023-07-20,14037.797390319913,-320.73420322669574,23396.328983866522,327.5486057741313,20.64146840645339,1871.7063187093217,1403.7797390319913,93.58531593546608,4679.265796773304,0.0009358531593546608,0.00028075594780639824,0.0003743412637418643,0.00028075594780639824,0.0935853159354661,4.679265796773303,2.3396328983866517,0,0.0004679265796773304,0.0,0.0004679265796773304,258.07559478063985,293.07559478063985,0,0.0,30.64146840645339,101.28293681290678,201.92440521936018,403.207342032267,302.56587362581354,286.07559478063985,285.07559478063985,284.07559478063985,283.07559478063985,2.1924405219360175,288.07559478063985,0.004679265796773305,100967.92657967733,,
2023-07-21,13973.565960374335,-342.14467987522147,23289.276600623893,326.0498724087345,20.684289359750444,1863.1421280499114,1397.3565960374335,93.15710640249557,4657.855320124779,0.0009315710640249558,0.0002794713192074867,0.0003726284256099823,0.0002794713192074867,0.09315710640249558,4.657855320124779,2.3289276600623894,0,0.0004657855320124779,0.0,0.0004657855320124779,257.9471319207487,292.9471319207487,0,0.0,30.684289359750444,101.36857871950089,202.05286807925134,403.42144679875224,302.73715743900175,285.9471319207487,284.9471319207487,283.9471319207487,282.9471319207487,2.205286807925133,287.9471319207487,0.004657855320124779,100965.78553201248,,
2023-07-22,13907.416273123703,-364.1945756254322,23179.027121872838,324.5063797062197,20.728389151250866,1854.322169749827,1390.7416273123704,92.71610848749135,4635.805424374567,0.0009271610848749135,0.00027814832546247406,0.0003708644339499654,0.00027814832546247406,0.09271610848749136,4.635805424374567,2.3179027121872835,0,0.00046358054243745677,0.0,0.00046358054243745677,257.81483254624743,292.81483254624743,0,0.0,30.728389151250866,101.45677830250173,202.1851674537526,403.6419457562543,302.91355660500346,285.81483254624743,284.81483254624743,283.81483254624743,282.81483254624743,2.2185167453752594,287.81483254624743,0.004635805424374568,100963.58054243746,,
2023-07-23,13839.367930147975,-386.87735661734166,23065.61321691329,322.91858503678606,20.773754713234684,1845.2490573530633,1383.9367930147976,92.26245286765317,4613.122643382659,0.0009226245286765317,0.0002767873586029595,0.0003690498114706127,0.0002767873586029595,0.09226245286765317,4.613122643382659,2.3065613216913294,0,0.00046131226433826587,0.0,0.00046131226433826587,257.67873586029594,292.67873586029594,0,0.0,30.773754713234684,101.54750942646936,202.32126413970406,403.86877356617345,303.0950188529387,285.67873586029594,284.67873586029594,283.67873586029594,282.67873586029594,2.232126413970405,287.67873586029594,0.004613122643382659,100961.31226433827,,
2023-07-24,13769.441095639779,-410.1863014534068,22949.068492732968,321.2869588982615,20.820372602906815,1835.9254794186372,1376.944109563978,91.79627397093186,4589.8136985465935,0.0009179627397093187,0.0002753888219127956,0.0003671850958837275,0.0002753888219127956,0.09179627397093187,4.589813698546593,2.2949068492732967,0,0.00045898136985465934,0.0,0.00045898136985465934,257.5388821912796,292.5388821912796,0,0.0,30.820372602906815,101.64074520581363,202.46111780872045,404.10186301453405,303.28149041162726,285.5388821912796,284.5388821912796,283.5388821912796,282.5388821912796,2.2461117808720443,287.5388821912796,0.004589813698546593,100958.98136985466,,
2023-07-25,13697.656490429323,-434.11450319022606,22829.42748404887,319.61198477668415,20.868229006380453,1826.3541987239096,1369.7656490429322,91.31770993619548,4565.885496809774,0.0009131770993619548,0.0002739531298085864,0.00036527083974478196,0.0002739531298085864,0.09131770993619548,4.565885496809774,2.282942748404887,0,0.0004565885496809774,0.0,0.0004565885496809774,257.39531298085865,292.39531298085865,0,0.0,30.868229006380453,101.7364580127609,202.60468701914135,404.3411450319023,303.4729160255218,285.39531298085865,284.39531298085865,283.39531298085865,282.39531298085865,2.2604687019141356,287.39531298085865,0.004565885496809774,100956.58854968098,,
2023-07-26,13624.03538584437,-458.65487138520956,22706.72564307395,317.8941590030353,20.91730974277042,1816.5380514459162,1362.4035385844372,90.82690257229581,4541.34512861479,0.0009082690257229581,0.00027248070771688745,0.0003633076102891833,0.00027248070771688745,0.09082690257229581,4.541345128614791,2.2706725643073953,0,0.00045413451286147906,0.0,0.00045413451286147906,257.24807077168873,292.24807077168873,0,0.0,30.91730974277042,101.83461948554084,202.75192922831127,404.5865487138521,303.66923897108165,285.24807077168873,284.24807077168873,283.24807077168873,282.24807077168873,2.275192922831126,287.24807077168873,0.00454134512861479,100954.13451286148,,
2023-07-27,13548.599597407087,-483.80013419763776,22580.99932901181,316.13399060616536,20.967600268395277,1806.479946320945,1354.8599597407087,90.32399731604724,4516.199865802362,0.0009032399731604725,0.00027097199194814174,0.000361295989264189,0.00027097199194814174,0.09032399731604725,4.5161998658023625,2.2580999329011813,0,0.00045161998658023624,0.0,0.00045161998658023624,257.09719919481415,292.09719919481415,0,0.0,30.967600268395277,101.93520053679055,202.90280080518582,404.8380013419764,303.8704010735811,285.09719919481415,284.09719919481415,283.09719919481415,282.09719919481415,2.2902800805185826,287.09719919481415,0.004516199865802362,100951.61998658023,,
2023-07-28,13471.37147836962,-509.5428405434599,22452.2857972827,314.3320011619578,21.01908568108692,1796.182863782616,1347.137147836962,89.80914318913081,4490.4571594565405,0.000898091431891308,0.0002694274295673924,0.0003592365727565232,0.0002694274295673924,0.0898091431891308,4.49045715945654,2.24522857972827,0,0.000449045715945654,0.0,0.000449045715945654,256.94274295673927,291.94274295673927,0,0.0,31.01908568108692,102.03817136217384,203.05725704326076,405.0954284054346,304.0763427243477,284.94274295673927,283.94274295673927,282.94274295673927,281.94274295673927,2.305725704326076,286.94274295673927,0.004490457159456541,100949.04571594566,,
2023-07-29,13392.373913090361,-535.8753623032131,22320.623188483936,312.48872463877507,21.071750724606424,1785.6498550787148,1339.2373913090362,89.28249275393574,4464.1246376967865,0.0008928249275393573,0.0002678474782618072,0.00035712997101574294,0.0002678474782618072,0.08928249275393574,4.464124637696787,2.2320623188483935,0,0.0004464124637696787,0.0,0.0004464124637696787,256.7847478261807,291.7847478261807,0,0.0,31.071750724606424,102.14350144921285,203.21525217381927,405.35875362303216,304.2870028984257,284.7847478261807,283.7847478261807,282.7847478261807,281.7847478261807,2.321525217381928,286.7847478261807,0.004464124637696787,100946.41246376968,,
2023-07-30,13311.630310252805,-562.789896582398,22186.05051708801,310.60470723923214,21.125579793164796,1774.8840413670407,1331.1630310252806,88.74420206835204,4437.210103417602,0.0008874420206835204,0.00026623260620505613,0.0003549768082734082,0.00026623260620505613,0.08874420206835204,4.437210103417602,2.218605051708801,0,0.0004437210103417602,0.0,0.0004437210103417602,256.6232606205056,291.6232606205056,0,0.0,31.125579793164796,102.25115958632959,203.37673937949438,405.627898965824,304.50231917265916,284.6232606205056,283.6232606205056,282.6232606205056,281.6232606205056,2.3376739379494387,286.6232606205056,0.004437210103417602,100943.72101034176,,
2023-07-31,13229.16459592907,-590.2784680236429,22048.607659881785,308.680507238345,21.180556936047285,1763.8886127905428,1322.9164595929071,88.19443063952714,4409.721531976357,0.0008819443063952714,0.0002645832919185814,0.0003527777225581086,0.0002645832919185814,0.08819443063952714,4.409721531976357,2.2048607659881787,0,0.0004409721531976357,0.0,0.0004409721531976357,256.4583291918581,291.4583291918581,0,0.0,31.180556936047285,102.36111387209458,203.54167080814184,405.90278468023644,304.7222277441891,284.4583291918581,283.4583291918581,282.4583291918581,281.4583291918581,2.354167080814186,286.4583291918581,0.004409721531976357,100940.97215319764,,
2023-08-01,13145.001206490064,-618.3329311699787,21908.335344150106,306.7166948181015,21.236665862339958,1752.6668275320085,1314.5001206490065,87.63334137660043,4381.667068830021,0.0008763334137660043,0.0002629000241298013,0.0003505333655064017,0.0002629000241298013,0.08763334137660043,4.381667068830021,2.1908335344150105,0,0.00043816670688300214,0.0,0.00043816670688300214,256.29000241298013,291.29000241298013,0,0.0,31.236665862339958,102.47333172467991,203.70999758701987,406.18332931169977,304.94666344935985,284.29000241298013,283.29000241298013,282.29000241298013,281.29000241298013,2.3709997587019873,286.29000241298013,0.004381667068830021,100938.166706883,,
2023-08-02,13059.16508136447,-646.9449728785098,21765.27513560745,304.7138518985043,21.29388994575702,1741.222010848596,1305.916508136447,87.0611005424298,4353.05502712149,0.000870611005424298,0.0002611833016272894,0.00034824440216971923,0.0002611833016272894,0.08706110054242981,4.35305502712149,2.176527513560745,0,0.000435305502712149,0.0,0.000435305502712149,256.11833016272897,291.11833016272897,0,0.0,31.29388994575702,102.58777989151405,203.88166983727106,406.4694497287851,305.17555978302806,284.11833016272897,283.11833016272897,282.11833016272897,281.11833016272897,2.388166983727106,286.11833016272897,0.004353055027121491,100935.30550271214,,
2023-08-03,12971.681655648657,-676.106114783781,21619.469426081094,302.6725719651353,21.352212229567563,1729.5575540864877,1297.1681655648656,86.47787770432438,4323.893885216219,0.0008647787770432438,0.0002594336331129731,0.00034591151081729755,0.0002594336331129731,0.08647787770432439,4.323893885216219,2.1619469426081097,0,0.0004323893885216219,0.0,0.0004323893885216219,255.94336331129733,290.94336331129733,0,0.0,31.352212229567563,102.70442445913513,204.0566366887027,406.76106114783784,305.4088489182702,283.94336331129733,282.94336331129733,281.94336331129733,280.94336331129733,2.4056636688702686,285.94336331129733,0.004323893885216219,100932.38938852162,,
2023-08-04,12882.576852569715,-705.807715810095,21470.961420949523,300.59345989329336,21.41161543162019,1717.676913675962,1288.2576852569714,85.8838456837981,4294.192284189905,0.000858838456837981,0.00025765153705139426,0.0003435353827351924,0.00025765153705139426,0.0858838456837981,4.294192284189905,2.1470961420949526,0,0.0004294192284189905,0.0,0.0004294192284189905,255.76515370513943,290.7651537051394,0,0.0,31.41161543162019,102.82323086324038,204.23484629486057,407.05807715810096,305.64646172648077,283.7651537051394,282.7651537051394,281.7651537051394,280.7651537051394,2.4234846294860573,285.7651537051394,0.004294192284189905,100929.41922841899,,
2023-08-05,12791.877075803835,-736.0409747320551,21319.795126339726,298.4771317687561,21.472081949464112,1705.583610107178,1279.1877075803834,85.2791805053589,4263.9590252679445,0.000852791805053589,0.0002558375415160767,0.0003411167220214356,0.0002558375415160767,0.0852791805053589,4.263959025267945,2.1319795126339725,0,0.0004263959025267945,0.0,0.0004263959025267945,255.58375415160765,290.58375415160765,0,0.0,31.472081949464112,102.94416389892822,204.41624584839232,407.36040974732055,305.88832779785645,283.58375415160765,282.58375415160765,281.58375415160765,280.58375415160765,2.441624584839233,285.58375415160765,0.004263959025267945,100926.3959025268,,
2023-08-06,12699.609201652333,-766.7969327825558,21166.01533608722,296.3242147052211,21.533593865565113,1693.2812268869777,1269.9609201652333,84.66406134434888,4233.203067217444,0.0008466406134434889,0.00025399218403304665,0.0003386562453773956,0.00025399218403304665,0.0846640613443489,4.2332030672174445,2.1166015336087223,0,0.00042332030672174444,0.0,0.00042332030672174444,255.39921840330464,290.39921840330464,0,0.0,31.533593865565113,103.06718773113022,204.60078159669533,407.6679693278256,306.13437546226044,283.39921840330464,282.39921840330464,281.39921840330464,280.39921840330464,2.4600781596695334,285.39921840330464,0.004233203067217444,100923.32030672174,,
2023-08-07,12605.800571077621,-798.0664763074597,21009.667618462703,294.13534665847783,21.59613295261492,1680.7734094770162,1260.580057107762,84.0386704738508,4201.933523692541,0.000840386704738508,0.0002521160114215524,0.00033615468189540323,0.0002521160114215524,0.08403867047385082,4.20193352369254,2.10096676184627,0,0.000420193352369254,0.0,0.000420193352369254,255.21160114215525,290.21160114215525,0,0.0,31.59613295261492,103.19226590522985,204.78839885784475,407.98066476307457,306.3845318104597,283.21160114215525,282.21160114215525,281.21160114215525,280.21160114215525,2.478839885784476,285.21160114215525,0.00420193352369254,100920.19335236926,,
2023-08-08,12510.478981601502,-829.8403394661663,20850.79830266917,291.91117623736835,21.659680678932332,1668.0638642135334,1251.04789816015,83.40319321067668,4170.159660533834,0.0008340319321067667,0.00025020957963203,0.0003336127728427067,0.00025020957963203,0.08340319321067668,4.170159660533834,2.085079830266917,0,0.00041701596605338336,0.0,0.00041701596605338336,255.020957963203,290.020957963203,0,0.0,31.659680678932332,103.31936135786466,204.979042036797,408.29840339466165,306.63872271572933,283.020957963203,282.020957963203,281.020957963203,280.020957963203,2.4979042036797,285.020957963203,0.004170159660533834,100917.01596605338,,
2023-08-09,12413.672679068139,-862.1091069772868,20689.454465113566,289.6523625115899,21.724218213954572,1655.1563572090852,1241.367267906814,82.75781786045427,4137.8908930227135,0.0008275781786045427,0.00024827345358136276,0.00033103127144181707,0.00024827345358136276,0.08275781786045427,4.137890893022713,2.0689454465113566,0,0.0004137890893022713,0.0,0.0004137890893022713,254.82734535813626,289.82734535813626,0,0.0,31.724218213954572,103.44843642790914,205.17265464186372,408.6210910697729,306.8968728558183,282.82734535813626,281.82734535813626,280.82734535813626,279.82734535813626,2.517265464186372,284.82734535813626,0.004137890893022713,100913.78908930227,,
2023-08-10,12315.410349274227,-894.8632169085907,20525.683915457048,287.35957481639866,21.789726433817183,1642.0547132365637,1231.5410349274227,82.10273566182819,4105.13678309141,0.0008210273566182819,0.00024630820698548457,0.00032841094264731275,0.00024630820698548457,0.08210273566182819,4.105136783091409,2.0525683915457047,0,0.00041051367830914094,0.0,0.00041051367830914094,254.63082069854846,289.63082069854846,0,0.0,31.789726433817183,103.57945286763436,205.36917930145154,408.9486321690859,307.1589057352687,282.63082069854846,281.63082069854846,280.63082069854846,279.63082069854846,2.5369179301451545,284.63082069854846,0.004105136783091409,100910.51367830914,,
2023-08-11,12215.721109468757,-928.092963510414,20359.53518244793,285.033492554271,21.856185927020828,1628.7628145958345,1221.5721109468757,81.43814072979171,4071.907036489586,0.0008143814072979172,0.0002443144221893751,0.0003257525629191669,0.0002443144221893751,0.08143814072979172,4.071907036489586,2.035953518244793,0,0.0004071907036489586,0.0,0.0004071907036489586,254.4314422189375,289.4314422189375,0,0.0,31.856185927020828,103.71237185404166,205.56855778106248,409.28092963510414,307.4247437080833,282.4314422189375,281.4314422189375,280.4314422189375,279.4314422189375,2.5568557781062484,284.4314422189375,0.004071907036489586,100907.19070364896,,
2023-08-12,12114.634499724956,-961.7885000916815,20191.057499541592,282.6748049935823,21.923577000183364,1615.2845999633273,1211.4634499724955,80.76422999816637,4038.2114999083187,0.0008076422999816638,0.0002422926899944991,0.00032305691999266555,0.0002422926899944991,0.08076422999816638,4.038211499908319,2.0191057499541594,0,0.0004038211499908319,0.0,0.0004038211499908319,254.2292689994499,289.2292689994499,0,0.0,31.923577000183364,103.84715400036673,205.7707310005501,409.61788500091683,307.69430800073343,282.2292689994499,281.2292689994499,280.2292689994499,279.2292689994499,2.577073100055009,284.2292689994499,0.004038211499908319,100903.82114999084,,
